GUID,RUN_ID,conductivity,pH,temperature,V_c_T,V_a_T,V_c_1,V_a_1,W_T,W_1,R_W,num_components,recipe,S_pH,PI,PI_equal,PI_pca,rank_PI,rank_cond,rank_gap,score_gap_vs_cond_z
{1DEC60A3-01B3-272D-BEE4-534355CE75A6},AML09032019awzhtx,149.1,6.37,23.1,0.83511,-0.874141,0.940734,-0.843406,1.709251,1.7841399999999998,1.0438139278549492,4,Na2SO4:2.40; NaNO3:0.60; NaBr:0.10; NaClO4:2.20,0.8700000000000001,0.6761496337246586,0.7106164895421356,0.76997630831348,164,96,-68,0.27091633466135456
{69F6B1E1-9B3F-7CB8-FBD4-9190674572BF},AML09032019awzhtx,140.6,6.78,22.1,0.826581,-0.850107,0.946801,-0.809433,1.676688,1.756234,1.0474423387058296,4,Na2SO4:1.00; NaNO3:0.70; NaBr:0.10; NaClO4:1.60,1.0,0.6816708047106209,0.7086427861917626,0.7868865622587278,158,131,-27,0.10756972111553786
{0BDC6E87-9CDC-AB9F-D482-112AE1C90542},AML09032019awzhtx,153.0,6.94,21.8,0.802409,-0.912194,0.946886,-0.855187,1.7146029999999999,1.802073,1.0510147246913717,4,Na2SO4:2.20; NaNO3:0.50; NaBr:0.10; NaClO4:3.10,1.0,0.7090064738997094,0.7421243625643378,0.8353307287921826,132,76,-56,0.22310756972111556
{05E750A3-9390-1E77-B244-BCB4C8EAAD86},AML09032019awzhtx,168.8,5.43,22.0,0.924955,-0.879795,0.917062,-0.844984,1.8047499999999999,1.762046,0.9763379969524866,3,Na2SO4:1.20; NaNO3:4.70; NaBr:0.20,0.0,0.4364366580630392,0.4879456674264425,0.44187848308494054,242,20,-222,0.8844621513944223
{132A81F2-7DC2-8787-BB9B-BF761B89A924},AML09032019awzhtx,163.9,6.21,22.3,0.922161,-0.897272,0.913976,-0.855796,1.819433,1.7697720000000001,0.972705232893984,4,Na2SO4:1.40; NaNO3:3.50; NaBr:0.20; NaClO4:1.20,0.71,0.6502769397406494,0.6937830314450859,0.6538866896666572,180,37,-143,0.5697211155378485
{E5BF0359-31E4-F386-FE4E-299192D8F4EC},AML09032019awzhtx,152.2,6.7,22.5,0.947508,-0.885334,0.942293,-0.839976,1.8328419999999999,1.7822689999999999,0.9724073324378206,4,Na2SO4:1.00; NaNO3:0.50; NaBr:0.10; NaClO4:2.40,1.0,0.7021109169907062,0.7325355409876904,0.7255263971160951,145,77,-68,0.2709163346613546
{5E72282B-C1A2-399A-C268-E229C585AFF2},AML09032019awzhtx,157.8,6.9,22.3,1.793328,-0.883561,1.685206,-0.693538,2.676889,2.378744,0.8886225764310736,3,Na2SO4:1.10; NaNO3:0.80; NaClO4:2.90,1.0,0.8094994992909024,0.7987281844493279,0.865906322146995,34,50,16,0.06374501992031878
{50FFE408-E076-2747-9DE8-322DD621E8A6},AML09032019awzhtx,164.5,5.86,22.3,1.811568,-0.873527,1.706108,-0.701471,2.685095,2.407579,0.896645742515628,3,Na2SO4:1.20; NaNO3:4.00; NaClO4:0.40,0.3600000000000003,0.5894670756699116,0.6103673913024602,0.6997500572724084,204,33,-171,0.6812749003984064
{49586D8D-863C-DEB7-D0B9-39EE2E958CB8},AML09032019awzhtx,155.2,6.65,22.2,0.893587,-0.939445,0.883058,-0.866558,1.833032,1.749616,0.9544928839212845,4,Na2SO4:2.20; NaNO3:0.20; NaBr:0.60; NaClO4:3.40,1.0,0.7003695398711332,0.7331347015224698,0.6959990950211574,147,70,-77,0.30677290836653387
{77612088-2309-59BB-D1D6-4951A96D9E48},AML09032019awzhtx,152.1,6.42,22.2,0.886378,-0.905602,0.872445,-0.866187,1.7919800000000001,1.738632,0.9702295784551166,3,Na2SO4:3.20; NaBr:0.70; NaClO4:2.90,0.9199999999999999,0.6816613671377842,0.7159344270368655,0.6800843015436743,159,78,-81,0.32071713147410363
{24347DB6-36B0-366C-32C7-073832FABED3},AML09032019awzhtx,120.0,5.38,22.2,1.706879,-0.847174,1.599198,-0.745593,2.554053,2.344791,0.9180666963449857,3,Na2SO4:5.90; NaNO3:0.60; NaClO4:0.40,0.0,0.3924605267138099,0.4080409051673901,0.4963185852786684,246,180,-66,0.2629482071713148
{EE810897-EB4E-C3F8-A855-7DE5D1C48B8A},AML09032019awzhtx,179.3,6.4,21.9,0.853774,-0.893236,0.838058,-0.854495,1.74701,1.692553,0.968828455475355,4,Na2SO4:0.20; NaNO3:1.20; NaBr:1.60; NaClO4:1.60,0.9000000000000004,0.7054441936279464,0.7556740459812946,0.7103245178801756,139,7,-132,0.5258964143426295
{EC26DA69-4463-675F-E863-979C9E08C2A5},AML09032019awzhtx,150.7,7.04,22.1,1.869665,-0.987771,1.757257,-0.784987,2.857436,2.542244,0.8896941173835565,3,Na2SO4:1.00; NaNO3:2.60; NaClO4:3.40,1.0,0.8137074952105989,0.7905419003736436,0.9171138478838089,31,85,54,0.21912350597609564
{498555BA-7868-B489-765D-49E554194811},A09032019rnwleb,41.0,9.32,22.6,1.651469,-0.795305,1.562893,-0.52451,2.446774,2.087403,0.853124563200361,1,LiClO4:1.00,0.17999999999999972,0.23267075047917637,0.20964580437305494,0.20427238649705784,250,246,-4,0.01593625498007968
{F33B671D-493B-6709-E429-2F2EE9A58CB1},A09032019rnwleb,73.5,8.67,23.0,1.660986,-0.795724,1.571928,-0.494111,2.45671,2.066039,0.8409779746083176,1,LiClO4:2.00,0.8300000000000001,0.5421312228838647,0.512311521361186,0.4527503967368005,215,238,23,0.09163346613545817
{D06B3FED-3E1D-ABAF-A766-F98CCC966FE4},A09032019rnwleb,100.2,8.62,22.6,1.689613,-0.770666,1.607537,-0.421666,2.460279,2.029203,0.8247857255213737,1,LiClO4:3.00,0.8800000000000008,0.60635330873344,0.5871833198629121,0.48878957768755943,199,213,14,0.05577689243027889
{A671209D-7C7D-BC13-5A80-D77D5BE91CA3},A09032019rnwleb,122.0,8.51,22.5,1.71797,-0.789003,1.633213,-0.495154,2.506973,2.128367,0.8489788282522388,1,LiClO4:4.00,0.9900000000000002,0.6897576290735854,0.6748572761236881,0.6388261910761475,155,176,21,0.08366533864541831
{C0C7D3C6-965D-6D74-499A-F6F149E1BDE3},A09032019rnwleb,139.2,8.41,22.4,1.737353,-0.818986,1.652866,-0.618502,2.556339,2.271368,0.8885237834262201,1,LiClO4:5.00,1.0,0.7514142572563854,0.7391218819931484,0.7846949249605891,100,137,37,0.14940239043824705
{FC1E2A4E-F13B-D1D4-613E-3C765EDBC72B},A09032019rnwleb,151.0,8.27,22.4,1.763111,-0.841666,1.672831,-0.692542,2.6047770000000003,2.365373,0.9080904046680386,1,LiClO4:6.00,1.0,0.7938996927091203,0.7829544646076141,0.8713335616792491,66,84,18,0.07171314741035861
{84AC99B2-1D8B-91C7-14E6-512465E5B234},A09032019rnwleb,159.9,8.08,22.0,1.787153,-0.827523,1.700706,-0.616834,2.6146760000000002,2.31754,0.8863583862780704,1,LiClO4:7.00,1.0,0.8039023128975388,0.7981858657984634,0.8432004597607184,46,45,-1,0.0019920318725099584
{BE253A5B-9DDB-9264-28A5-1A5AD173B9A2},AML09042019snxlou,187.7,5.75,21.8,0.837178,-0.853021,0.824644,-0.799726,1.690199,1.62437,0.9610525151180423,4,Na2SO4:0.20; NaNO3:0.20; NaBr:3.20; NaClO4:0.10,0.25,0.5161562163487114,0.5732357694799541,0.48605629008511736,227,5,-222,0.8844621513944223
{CCF09466-EAB1-F34C-EC87-3DEEAEEBFDE0},AML09042019snxlou,149.3,6.67,22.0,1.854042,-0.946411,1.738405,-0.820398,2.800453,2.558803,0.91371038899778,3,Na2SO4:2.20; NaNO3:1.30; NaClO4:3.30,1.0,0.8143509182395843,0.7921615768712241,0.9513952388875447,28,94,66,0.26294820717131473
{33CC258B-8A49-35B2-D665-3BA798B12D64},AML09042019snxlou,139.9,5.52,21.8,1.788565,-0.884604,1.689491,-0.637842,2.6731689999999997,2.3273330000000003,0.8706269599864432,3,Na2SO4:4.30; NaNO3:2.10; NaClO4:0.20,0.019999999999999574,0.43035387345814013,0.45291879871081075,0.47654684315112816,243,133,-110,0.43824701195219123
{83FCD7E1-5719-A916-5389-56A69EECD69D},AML09042019nanizt,194.5,5.6,22.2,0.832322,-0.914932,0.820519,-0.828284,1.7472539999999999,1.648803,0.9436538705877909,4,Na2SO4:0.80; NaNO3:2.10; NaBr:4.00; NaClO4:0.10,0.09999999999999964,0.4886393192904468,0.5441956137063739,0.44036344336782424,237,3,-234,0.9322709163346614
{7860DD30-94C2-16A2-2029-E25E02340B5B},AML09042019nanizt,134.3,6.02,21.9,0.774972,-0.84983,0.961867,-0.775198,1.6248019999999999,1.737065,1.0690933418348822,4,Na2SO4:1.00; NaNO3:2.00; NaBr:0.10; NaClO4:0.20,0.5199999999999996,0.5303986118638284,0.569685702589573,0.6425627217168037,220,152,-68,0.2689243027888446
{A8BE021B-7D43-A9EE-BECE-3EB54A378AB3},AML09042019nanizt,169.9,6.29,21.9,0.890807,-0.900305,0.878308,-0.79719,1.791112,1.675498,0.9354512727288968,3,NaNO3:2.60; NaBr:0.90; NaClO4:0.40,0.79,0.6653288598822495,0.7119985350074592,0.6067826368380345,173,17,-156,0.6175298804780875
{80A0EFB3-717A-D19B-2DCD-5AAFD8DF2584},AML09042019nanizt,162.6,6.32,22.1,0.910506,-0.889369,0.900828,-0.806257,1.7998750000000001,1.707085,0.9484464198902701,4,Na2SO4:0.40; NaNO3:2.60; NaBr:0.50; NaClO4:0.60,0.8200000000000003,0.6688695314678996,0.7113046639995682,0.6301283189347646,169,42,-127,0.5059760956175299
{4D017683-8D2C-A798-532C-625E9BD4664F},AML09042019nanizt,153.8,6.49,21.9,0.980975,-0.935304,0.958508,-0.869163,1.916279,1.827671,0.9537603866660335,4,Na2SO4:2.00; NaNO3:1.90; NaBr:0.20; NaClO4:2.80,0.9900000000000002,0.7101818652480824,0.7385090018900651,0.7198416137505061,128,74,-54,0.21513944223107573
{AAA3F094-4BF3-9076-5873-7928D303EDCD},AML09042019nanizt,114.8,6.08,21.8,0.909765,-0.853387,0.896496,-0.795905,1.763152,1.6924009999999998,0.9598724330063431,4,Na2SO4:2.20; NaNO3:0.20; NaBr:0.50; NaClO4:0.60,0.5800000000000001,0.5035673939845077,0.5271865498856142,0.4639092719644937,230,189,-41,0.16334661354581673
{B59E4028-B1CF-5548-4C2B-67B3ED97D347},AML09042019nanizt,155.8,6.71,22.1,0.735688,-0.922446,0.960402,-0.818066,1.658134,1.778468,1.0725719393004425,4,Na2SO4:1.10; NaNO3:0.80; NaBr:0.10; NaClO4:2.80,1.0,0.7095297927118658,0.7459298513330829,0.8593353880248518,129,62,-67,0.2649402390438247
{658EAE98-541B-1F7A-950E-6FE2A77C33E5},AML09042019nanizt,162.1,7.15,21.7,1.830757,-0.956563,1.723112,-0.7518,2.7873200000000002,2.474912,0.8879181435931287,3,Na2SO4:0.40; NaNO3:1.30; NaClO4:3.10,1.0,0.8335768468623922,0.8177761335717908,0.911940711688564,13,43,30,0.11952191235059761
{A1F4A7E5-1667-48C2-B876-9785FB934FD8},AML09042019nanizt,178.9,6.19,22.1,0.859287,-0.94264,0.849913,-0.851827,1.801927,1.70174,0.9444000783605551,4,Na2SO4:0.10; NaNO3:3.50; NaBr:1.90; NaClO4:0.90,0.6900000000000004,0.6525553704359988,0.7027957125310256,0.61576035939117,179,8,-171,0.6812749003984064
{CB7F26B2-AF22-42B0-998C-2F49B1B96C12},AML09042019nanizt,156.6,7.41,22.0,1.814663,-1.000864,1.713217,-0.846968,2.815527,2.560185,0.9093093406669516,2,Na2SO4:0.60; NaClO4:4.60,1.0,0.8333850987173766,0.813077000088603,0.9614983904746456,14,57,43,0.17529880478087656
{3FB38A41-0363-47A6-6ACB-313C85DA80D2},AML09042019nanizt,164.9,6.64,22.2,0.85476,-0.983336,0.844234,-0.883488,1.838096,1.727722,0.9399519938022823,4,Na2SO4:0.50; NaNO3:1.00; NaBr:1.90; NaClO4:3.10,1.0,0.7091475274953595,0.7474098704993123,0.6889543787758738,131,31,-100,0.398406374501992
{CEB19E2A-E477-6A44-B58A-3252D455EEBA},AML09042019nanizt,184.8,5.73,22.4,0.845973,-0.867383,0.833554,-0.788253,1.713356,1.621807,0.9465674384074295,3,Na2SO4:0.40; NaNO3:0.50; NaBr:2.90,0.23000000000000043,0.5058262915342546,0.562314360917091,0.4542266678800874,229,6,-223,0.8884462151394422
{82057D2E-FE98-5629-A6F4-FCD1925EA014},AML09042019nanizt,168.0,6.55,22.6,1.860046,-0.972652,1.719698,-0.69251,2.832698,2.4122079999999997,0.8515584788777341,3,Na2SO4:0.10; NaNO3:5.00; NaClO4:1.30,1.0,0.8314305384406665,0.8173567177546768,0.8530289317325189,16,22,6,0.02390438247011961
{E65E974B-D862-4929-9747-9E433265D7E8},AML09052019ekmtsp,149.0,6.27,23.2,0.867703,-0.862697,0.854085,-0.811753,1.7304,1.665838,0.9626895515487749,4,Na2SO4:0.50; NaNO3:0.20; NaBr:1.40; NaClO4:0.80,0.7699999999999996,0.6284981853396595,0.6671202239926284,0.5879809665510085,190,97,-93,0.3705179282868526
{38DD30DA-BC59-E86C-E991-EE1AEB42A133},AML09052019ekmtsp,148.2,7.17,23.7,1.883934,-1.00445,1.773847,-0.740561,2.8883840000000003,2.514408,0.8705241408344596,3,Na2SO4:0.30; NaNO3:1.90; NaClO4:4.40,1.0,0.8020772385777157,0.7776973971639688,0.8764552371468489,52,103,51,0.20318725099601587
{5D7BEDB7-62D3-FDA8-B73D-02AAC1833468},AML09052019ekmtsp,189.9,5.84,24.2,0.832458,-0.916154,0.81907,-0.845312,1.748612,1.6643819999999998,0.9518303660274547,3,NaNO3:2.90; NaBr:3.50; NaClO4:0.40,0.33999999999999986,0.5487088069027729,0.6043501984984685,0.5230346728885336,214,4,-210,0.8366533864541833
{5C195AB5-7974-9563-15CD-A7E582E2EE1F},AML09052019ekmtsp,175.2,6.59,24.0,0.869447,-0.892585,0.856874,-0.813441,1.762032,1.670315,0.9479481643920201,4,Na2SO4:0.10; NaNO3:0.70; NaBr:1.40; NaClO4:1.80,1.0,0.711304690951263,0.7571583289461227,0.6978871108196126,124,11,-113,0.45019920318725104
{41340A98-336D-B5F3-8B66-D10971993FAA},AML09052019ekmtsp,164.8,5.82,24.2,0.877947,-0.873973,0.864945,-0.81621,1.7519200000000001,1.681155,0.9596071738435544,4,Na2SO4:1.60; NaNO3:2.00; NaBr:1.20; NaClO4:0.20,0.3200000000000003,0.5064523732432757,0.5588313596950839,0.4811101974284845,228,32,-196,0.7808764940239044
{22C57A8C-0DC4-60AF-C64E-ABBA0258751F},AML09052019ekmtsp,128.1,6.14,25.0,1.898846,-1.079538,1.778784,-0.935925,2.978384,2.714709,0.9114704484042353,3,Na2SO4:0.50; NaNO3:1.00; NaClO4:5.30,0.6399999999999997,0.6657963887349779,0.6456883057961009,0.8526040667449594,172,164,-8,0.03187250996015939
{B2C0C2DE-6978-32C6-5C6E-11F170D09C4B},AML09052019ekmtsp,124.7,6.24,24.1,0.962772,-1.044375,0.95941,-0.931632,2.007147,1.8910420000000001,0.9421542119236909,4,Na2SO4:0.30; NaNO3:0.40; NaBr:0.20; NaClO4:5.80,0.7400000000000002,0.6051089501842619,0.617902680148678,0.5907862197253544,201,172,-29,0.11354581673306771
{6A788641-3118-E177-B468-8DA2C9186A15},AML09052019ekmtsp,112.2,6.64,22.4,1.913447,-1.118138,1.794522,-0.967172,3.0315849999999998,2.761694,0.9109736326047266,2,NaNO3:0.30; NaClO4:6.70,1.0,0.7279446264810507,0.6888381030492008,0.9509484056104675,114,197,83,0.3306772908366533
{34384ED5-BD17-FC2A-DABB-79FD349A6EC5},AML09052019ekmtsp,169.9,5.75,22.2,0.900964,-0.916563,0.890187,-0.839538,1.8175270000000001,1.729725,0.9516915016943351,4,Na2SO4:1.50; NaNO3:4.10; NaBr:0.70; NaClO4:0.20,0.25,0.4973990735827409,0.5496342559879455,0.4787364091300055,234,17,-217,0.8605577689243027
{5A84ABD6-8652-CC5A-6B72-45CB5FF0E219},AML09052019ekmtsp,166.8,6.09,22.4,0.912492,-0.914579,0.90296,-0.854601,1.8270710000000001,1.757561,0.9619555014556084,4,Na2SO4:1.40; NaNO3:3.60; NaBr:0.40; NaClO4:0.80,0.5899999999999999,0.6117321140899186,0.6581381002224256,0.6035500753240947,197,26,-171,0.6812749003984063
{CC26D5CD-C0BC-1B09-7171-4A1A9361B4D3},AML09052019ekmtsp,119.7,6.5,23.0,1.929371,-1.100627,1.821515,-0.959535,3.029998,2.78105,0.9178388896626335,3,Na2SO4:0.10; NaNO3:0.50; NaClO4:6.10,1.0,0.7482202503698927,0.7115498485993615,0.9829465148355022,101,181,80,0.3187250996015936
{E6033E2C-E496-3CE3-70B8-E426ED456D21},AML09092019wxesiv,109.8,8.56,23.8,1.817872,-0.910373,1.721721,-0.800194,2.728245,2.521915,0.9243726278248472,2,LiNO3:3.10; Li2SO4:2.60,0.9399999999999995,0.699065100290918,0.6655621060803805,0.8494131800145559,149,203,54,0.21513944223107573
{D18E6191-A2E5-0CB3-64F1-4AC07DFE7B51},AML09092019wxesiv,126.0,8.23,24.1,1.723406,-0.796852,1.633377,-0.549303,2.520258,2.18268,0.8660541896901031,2,Li2SO4:0.40; LiClO4:4.30,1.0,0.7081364920116926,0.6931342307927352,0.6935422824016763,135,170,35,0.1394422310756972
{8BAD5B87-1FF9-874C-DD76-5E134A82BB95},AML09092019wxesiv,113.1,8.22,24.1,1.800024,-0.865311,1.702878,-0.766503,2.6653350000000002,2.469381,0.9264805362177736,3,LiNO3:1.20; Li2SO4:2.20; LiClO4:2.50,1.0,0.7127618763926271,0.6821573511704457,0.8571173790943599,123,195,72,0.28685258964143423
{E79E7A7A-1E1F-D797-EA6B-3C12177C6AA4},AML09092019wxesiv,89.0,8.87,23.7,1.745939,-0.838753,1.65378,-0.664331,2.584692,2.318111,0.896861598983554,3,LiNO3:1.10; Li2SO4:2.60; LiClO4:0.20,0.6300000000000008,0.5350832952309654,0.5098346469220639,0.5928424543644962,218,220,2,0.007968127490039834
{14CC4631-9438-0DE4-CAED-BC7BCC789A80},AML09092019wxesiv,111.4,8.56,22.6,1.81375,-0.856222,1.70669,-0.74771,2.669972,2.4544,0.9192605765154092,3,LiNO3:1.20; Li2SO4:2.30; LiClO4:2.40,0.9399999999999995,0.6970188281300599,0.6663244972629082,0.8195402065758285,151,200,49,0.19521912350597606
{75917368-C4F2-2D58-004B-37AF8D9618ED},AML09092019wxesiv,113.8,8.67,22.2,1.813993,-0.843928,1.716272,-0.745093,2.657921,2.461365,0.9260489683478177,2,LiNO3:3.20; Li2SO4:2.20,0.8300000000000001,0.6778906899948359,0.6508213340367227,0.8012741870108159,162,191,29,0.1155378486055777
{DA70701C-E8A8-D64A-2AE7-3A9E2DF39CCA},AML09092019wxesiv,112.9,8.56,22.1,1.829458,-0.856623,1.72703,-0.771538,2.686081,2.498568,0.9301908617052129,3,LiNO3:3.40; Li2SO4:2.60; LiClO4:0.20,0.9399999999999995,0.7053214693402211,0.6740479622887363,0.8540576102827061,140,196,56,0.22310756972111553
{7E159610-4425-E575-C312-ECD68791BBFA},AML09092019wxesiv,106.8,8.52,22.3,1.785515,-0.85618,1.690542,-0.743253,2.641695,2.433795,0.9213005286378632,3,LiNO3:0.40; Li2SO4:2.60; LiClO4:3.00,0.9800000000000004,0.6909506135955291,0.6592224141265072,0.8170482875336422,154,206,52,0.2091633466135458
{14E79BDB-D31D-D8E8-D107-2AF218B05786},AML09092019wxesiv,114.6,8.56,22.7,1.822804,-0.851705,1.724999,-0.768577,2.674509,2.493576,0.9323490779055146,3,LiNO3:3.00; Li2SO4:2.40; LiClO4:0.80,0.9399999999999995,0.7093538768201343,0.6790016328874962,0.8583731551351513,130,190,60,0.23904382470119523
{A72C06C9-96B8-3AE0-B413-E44B533B7D80},AML09092019wxesiv,112.1,8.53,23.0,1.802847,-0.850915,1.703803,-0.735448,2.653762,2.439251,0.9191672048962944,3,LiNO3:1.10; Li2SO4:2.30; LiClO4:2.60,0.9700000000000006,0.7027039176755261,0.6726083325094128,0.824346124025007,143,198,55,0.21912350597609562
{8460FA6C-2936-6A32-8389-63A7146F26C3},AML09092019wxesiv,104.1,8.47,23.0,1.814344,-0.854755,1.715444,-0.773679,2.669099,2.489123,0.9325705041289214,3,LiNO3:2.50; Li2SO4:3.30; LiClO4:0.70,1.0,0.6926727980453347,0.6585463071877308,0.8539819797035737,153,208,55,0.22111553784860555
{AC425BA5-CC86-AE9C-C831-C8545F35FE82},AML09092019wxesiv,103.5,8.7,23.1,1.793563,-0.847939,1.695483,-0.70694,2.641502,2.402423,0.9094912667111363,3,LiNO3:2.20; Li2SO4:2.60; LiClO4:0.10,0.8000000000000007,0.6369765302893747,0.6081968860628656,0.7259911874818341,186,210,24,0.09561752988047809
{0B7CDECF-A1DB-7731-A7DE-0E1A86BC4242},AML09092019wxesiv,85.7,8.55,23.0,1.779213,-0.864658,1.6831,-0.769343,2.643871,2.452443,0.9275955596925872,3,LiNO3:1.10; Li2SO4:4.70; LiClO4:0.10,0.9499999999999993,0.6379105303198831,0.5989597263334192,0.7791361472261368,185,225,40,0.16135458167330674
{6843B784-18B9-EA48-EE6A-C75E98956A45},AML09092019wxesiv,108.4,8.52,22.7,1.818736,-0.856123,1.720249,-0.776226,2.6748589999999997,2.4964749999999998,0.9333108773210103,3,LiNO3:2.90; Li2SO4:2.90; LiClO4:0.40,0.9800000000000004,0.7008407691964162,0.6679411982790553,0.8604658956320126,146,205,59,0.2350597609561753
